platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source
douyin,我靠这个AI，2天肝出一整高薪作品集。 我把1个月的设计工作，压缩到了2天。设计师最近都在偷偷用的AI神器教程来了！用它可以半天做出一整套IP商业方案！#aigc #ai设计 #ip设计 #平面设计 #作品集,https://www.douyin.com/video/7650520427860708662,,木松子旭 设计师,2026-06-13,2835,,,,2835.0,1417.5,教程,创意实验/好玩项目、网站,AIGC,设计/创作者,几小时上线,可复刻,中,,疑似商业推广,learning_tutorial,教程/课程/方法论,课程/内容,AIGC,学习入门、快速原型,设计/创作者,0.95,02:39 2835 我靠这个AI，2天肝出一整高薪作品集。 我把1个月的设计工作，压缩到了2天。设计师最近都在偷偷用的AI神器教程来了！用它可以半天做出一整套IP商业方案！#aigc #ai设计 #ip设计 #平面设计 #作品集 @木松子旭 设计师 2天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,TETO AI视频制作过程拆解 #TETO #AIGC #教程,https://www.douyin.com/video/7648578623163375601,,小何同学O.o,2026-06-08,1.1万,,,,11000.0,1571.43,教程,内容/创作,AIGC,设计/创作者,学习入门,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容,AIGC,学习入门,设计/创作者,0.95,03:00 1.1万 TETO AI视频制作过程拆解 #TETO #AIGC #教程 @小何同学O.o 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Codex + Humanize PPT：AI 做 PPT 用 Codex 串联 Humanize PPT、frontend-slides 和 Hyperframes，把 PPT 从资料搬运变成可交接、可检查、可复用的 AI 工作流。 #AI #codex #vibecoding #PPT,https://www.douyin.com/video/7650431813088726281,,大鲸AI,2026-06-13,1401,,,,1401.0,700.5,教程,自动化流程,Codex,,几小时上线、效率提升,可复刻,中,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Codex,工作提效,,0.7,02:50 1401 Codex + Humanize PPT：AI 做 PPT 用 Codex 串联 Humanize PPT、frontend-slides 和 Hyperframes，把 PPT 从资料搬运变成可交接、可检查、可复用的 AI 工作流。 #AI #codex #vibecoding #PPT @大鲸AI 2天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,【120分钟】超详细Ai视频生成教学！！ 这份甜点是什么味道呢？“123”尝尝视频里Ai短剧操作的味道，软件，提示词，操作文档，工作流等等的味道。#ai视频 #ai视频生成 #ai生成视频 #ai视频教学 #ai视频制作,https://www.douyin.com/video/7650825925352836358,,AI绘画-SD-ComfyUI-分享,2026-06-14,319,,,,319.0,319.0,教程,App/软件、内容/创作、自动化流程,ComfyUI,设计/创作者,几小时上线、效率提升,可复刻,中,,,learning_tutorial,教程/课程/方法论,AI Agent/工作流、App/软件、课程/内容,ComfyUI,工作提效,设计/创作者,0.62,02:04:42 319 【120分钟】超详细Ai视频生成教学！！ 这份甜点是什么味道呢？“123”尝尝视频里Ai短剧操作的味道，软件，提示词，操作文档，工作流等等的味道。#ai视频 #ai视频生成 #ai生成视频 #ai视频教学 #ai视频制作 @AI绘画-SD-ComfyUI-分享 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,三分钟手把手教你用 AI 做出同款高考短视频 实测画布工作流超多ai使用技巧，新手超友好！#高考 #高考的意义 #seko #sekoai #seko无限画布,https://www.douyin.com/video/7650406288459723249,,翻滚的咸鱼,2026-06-13,13,,,,13.0,6.5,教程,内容/创作、自动化流程,,设计/创作者,几小时上线、效率提升,可复刻,中,,,learning_tutorial,教程/课程/方法论,AI Agent/工作流、课程/内容,,工作提效,设计/创作者,0.7,合集 05:53 13 三分钟手把手教你用 AI 做出同款高考短视频 实测画布工作流超多ai使用技巧，新手超友好！#高考 #高考的意义 #seko #sekoai #seko无限画布 @翻滚的咸鱼 2天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,0基础用AI做封面！几分钟出图，不拖更 #抖音前沿科技首发计划 #AI新星计划 #人类对豆包的开发不足百分之一 #戚继昀 #自媒体教程,https://www.douyin.com/video/7650750538375630114,,厉害的戚继昀,2026-06-13,228,,,,228.0,114.0,教程,运营工具,豆包,,几小时上线、平台大赛,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容,豆包,学习入门,,0.95,合集 01:24 228 0基础用AI做封面！几分钟出图，不拖更 #抖音前沿科技首发计划 #AI新星计划 #人类对豆包的开发不足百分之一 #戚继昀 #自媒体教程 @厉害的戚继昀 2天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,企业宣传AI实用教程 用自己的形象做AI短视频 #这届AI已经进化到这种程度了 #ai广告视频生成 #即梦Ai #Ai分身戏精大赛 #我的Ai分身杀疯了,https://www.douyin.com/video/7651484187178564160,,摩拉AI,2026-06-15,2,,,,2.0,2.0,教程,内容/创作,即梦,设计/创作者,几小时上线,可复刻,中,,疑似商业推广,content_marketing,内容和营销创作,课程/内容,即梦,学习入门、获客/增长,设计/创作者,0.7,00:30 2 企业宣传AI实用教程 用自己的形象做AI短视频 #这届AI已经进化到这种程度了 #ai广告视频生成 #即梦Ai #Ai分身戏精大赛 #我的Ai分身杀疯了 @摩拉AI 3小时前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,HR要我做3D的延展设计，0经验的我竟然用ai做出来了！ #3d打印 #ip形象设计 #电商美工 #AI工具 #2d转3d,https://www.douyin.com/video/7647457975098985780,,佐糖电商,2026-06-08,1556,,,,1556.0,222.29,真案例,3D建模/渲染、设计系统/视觉,,设计/创作者,表达创意,有结果,强,,,creative_game_visual,创意可视化/小游戏,3D建模/渲染,,表达创意,设计/创作者,0.7,00:36 1556 HR要我做3D的延展设计，0经验的我竟然用ai做出来了！ #3d打印 #ip形象设计 #电商美工 #AI工具 #2d转3d @佐糖电商 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,挑战一张照片做餐饮高级宣传片 实体店老板用 AI 做一部高级感宣传片，不用拍摄，不用运镜，只需要你会拍照片 用 AI 就行 #实体行业怎么拍视频 #餐饮店怎么拍视频 #即梦ai #一站式AI创作工作台 #餐饮宣传片,https://www.douyin.com/video/7651215430991858979,,张校长（6.15-17东莞大课）,2026-06-15,759,,,,759.0,759.0,教程,内容/创作、设计系统/视觉,即梦,设计/创作者,几小时上线,,中,,,content_marketing,内容和营销创作,课程/内容,即梦,,设计/创作者,0.45,02:00 759 挑战一张照片做餐饮高级宣传片 实体店老板用 AI 做一部高级感宣传片，不用拍摄，不用运镜，只需要你会拍照片 用 AI 就行 #实体行业怎么拍视频 #餐饮店怎么拍视频 #即梦ai #一站式AI创作工作台 #餐饮宣传片 @张校长（6.15-17东莞大课） 21小时前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,00后电商美工入职第一天，三分钟用AI做了一套香薰详情页#电商美工 #AI做图 #工作流 #多维表格 #降本增效,https://www.douyin.com/video/7649970636080614696,,科然拼好课,2026-06-11,88,,,,88.0,22.0,真案例,自动化流程,,,几小时上线、效率提升,可复刻,强,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,,工作提效,,0.95,00:40 88 00后电商美工入职第一天，三分钟用AI做了一套香薰详情页#电商美工 #AI做图 #工作流 #多维表格 #降本增效 @科然拼好课 4天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,一个视频教会做AI服装大片 这是一条我们团队花了一周时间，用AI生成服装广告，全程无实拍，无模特，是怎么做到的呢 #ai创作浪潮计划 #vibecoding大赏 #AI服装广告 #AI服装 #低能量穿搭,https://www.douyin.com/video/7650455357822749971,,耀哥说AI,2026-06-13,497,,,,497.0,248.5,教程,内容/创作,,设计/创作者,几小时上线、平台大赛,,中,,疑似商业推广、平台活动内容,content_marketing,内容和营销创作,课程/内容,,获客/增长,设计/创作者,0.95,合集 07:26 497 一个视频教会做AI服装大片 这是一条我们团队花了一周时间，用AI生成服装广告，全程无实拍，无模特，是怎么做到的呢 #ai创作浪潮计划 #vibecoding大赏 #AI服装广告 #AI服装 #低能量穿搭 @耀哥说AI 2天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,泡漫AI制剧保姆级教程，手把手教你做短剧🎬 用AI做短剧真的没你想的那么难！泡漫AI制剧超省事～跟着视频流程走一遍就全通了，建议码住收藏⭐️ #泡漫AI #AI视频教程 #AI短剧 #AI漫剧 #用AI做短剧,https://www.douyin.com/video/7650102660326067491,,泡漫Al,2026-06-12,26,,,,26.0,8.67,教程,内容/创作、自动化流程,,设计/创作者,学习入门,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容,,学习入门,设计/创作者,0.95,09:48 26 泡漫AI制剧保姆级教程，手把手教你做短剧🎬 用AI做短剧真的没你想的那么难！泡漫AI制剧超省事～跟着视频流程走一遍就全通了，建议码住收藏⭐️ #泡漫AI #AI视频教程 #AI短剧 #AI漫剧 #用AI做短剧 @泡漫Al 3天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,如何用 AI 做一支端午治愈短片，附教程 很多宝子问我，怎么用 AI 做节日短片？ 正好，端午快到了，我用《外婆包的最后一锅粽子》这个短片，带大家一起学习如何制作。本片讲的是妈妈包粽子的清晨，想起了记忆里的外婆。 这条片子最难的是——3 个时空、9 个镜头、跨年龄要是同一张脸。 分享一套我跑通的五步工作流 👇 1️⃣ 剧本策划：将剧本上传，AI分析剧本，生成画布工作流 2️⃣ 角色一致性：制作角色资产，多剧集短片，资产一致 3️⃣ 九宫格故事板：多镜头生成，剧情、角度随意挑选 4️⃣ 场景一致性：场景全景图 5️⃣ 视频生成：提示词、角色资产、场景资产直接关联 现在做视频真的越来越简单，完整的剧本策划加上无限画布的辅助，大大降低了创作者的制作难度。工具选顺手了，也是做出好内容的关键！ 特别声明：视频画面由 AI 辅助制作，非真实人物事件，仅供学习分享，无不良引导。 #青年创作者扶持计划 #端午节#青年导演创作扶持计划第二季 #AI创作浪潮计划 #治愈,https://www.douyin.com/video/7649356607897210163,,晌午不营业,2026-06-10,402,,,,402.0,80.4,真案例,内容/创作、求职/学习工具、自动化流程,,设计/创作者、运营/营销,完整流程、效率提升,可复刻、有结果,强,,,learning_tutorial,教程/课程/方法论,课程/内容、AI Agent/工作流,,学习入门、工作提效,设计/创作者、运营/营销,0.7,合集 02:41 402 如何用 AI 做一支端午治愈短片，附教程 很多宝子问我，怎么用 AI 做节日短片？ 正好，端午快到了，我用《外婆包的最后一锅粽子》这个短片，带大家一起学习如何制作。本片讲的是妈妈包粽子的清晨，想起了记忆里的外婆。 这条片子最难的是——3 个时空、9 个镜头、跨年龄要是同一张脸。 分享一套我跑通的五步工作流 👇 1️⃣ 剧本策划：将剧本上传，AI分析剧本，生成画布工作流 2️⃣ 角色一致性：制作角色资产，多剧集短片，资产一致 3️⃣ 九宫格故事板：多镜头生成，剧情、角度随意挑选 4️⃣ 场景一致性：场景全景图 5️⃣ 视频生成：提示词、角色资产、场景资产直接关联 现在做视频真的越来越简单，完整的剧本策划加上无限画布的辅助，大大降低了创作者的制作难度。工具选顺手了，也是做出好内容的关键！,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,用ai做狗狗知识分享#使用ai制作视频 #ai教程 #ai学习 #宠物带货 #青年创作者成长计划,https://www.douyin.com/video/7649731691351184362,,桃泯,2026-06-11,205,,,,205.0,51.25,教程,内容/创作、求职/学习工具,,设计/创作者,学习入门,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容,,学习入门,设计/创作者,0.95,09:09 205 用ai做狗狗知识分享#使用ai制作视频 #ai教程 #ai学习 #宠物带货 #青年创作者成长计划 @桃泯 4天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,这个软件代表了AI室内设计的发展方向 🤯 家人们，刚看到这个软件，我第一反应就是：它也许真的能代表 AI 辅助室内设计的发展方向。 欢迎在评论区留下您的高见。 #AI室内设计 #室内设计 #AI建模 #CAD转3D #BIM #建筑可视化 #家装设计 #空间设计 #设计工作流 #云看房 #日照模拟 #设计师必看,https://www.douyin.com/video/7650899165655862537,,用AI做室内设计,2026-06-14,77,,,,77.0,77.0,教程,3D建模/渲染、设计系统/视觉、App/软件、自动化流程,,设计/创作者,几小时上线、效率提升,可复刻,中,,,creative_game_visual,创意可视化/小游戏,3D建模/渲染、AI Agent/工作流、App/软件、可视化,,表达创意、工作提效,设计/创作者,0.75,02:05 77 这个软件代表了AI室内设计的发展方向 🤯 家人们，刚看到这个软件，我第一反应就是：它也许真的能代表 AI 辅助室内设计的发展方向。 欢迎在评论区留下您的高见。 #AI室内设计 #室内设计 #AI建模 #CAD转3D #BIM #建筑可视化 #家装设计 #空间设计 #设计工作流 #云看房 #日照模拟 #设计师必看 @用AI做室内设计 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,如何用AI做《丧尸清道夫》？3个技巧教会你 国产爱死机作者@Mx-Shell 📷 的工作流画布大公开！！总结了3个核心方法，供大家学习～#国产爱死机 #丧尸清道夫 #ai视频 #ai教程,https://www.douyin.com/video/7649956248665771270,,悠悠学姐聊AI,2026-06-11,196,,,,196.0,49.0,教程,内容/创作、求职/学习工具、自动化流程,,设计/创作者,效率提升,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容、AI Agent/工作流,,学习入门、工作提效,设计/创作者,0.78,01:44 196 如何用AI做《丧尸清道夫》？3个技巧教会你 国产爱死机作者@Mx-Shell 📷 的工作流画布大公开！！总结了3个核心方法，供大家学习～#国产爱死机 #丧尸清道夫 #ai视频 #ai教程 @悠悠学姐聊AI 4天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,挑战用AI制作100款产品广告片 纯AI做的广告片，大家看看效果怎么样。用AI做商业广告大片，原来这么简单#ai视频 #ai广告 #seedance2 #ai教程 #广告创意我教你,https://www.douyin.com/video/7650443963421281599,,顿号aigc,2026-06-14,85,,,,85.0,85.0,教程,内容/创作,AIGC,创业者/独立开发者、设计/创作者,几小时上线,可复刻、有结果,中,,疑似商业推广,content_marketing,内容和营销创作,课程/内容,AIGC,学习入门、获客/增长、表达创意,创业者/独立开发者、设计/创作者,0.62,01:21 85 挑战用AI制作100款产品广告片 纯AI做的广告片，大家看看效果怎么样。用AI做商业广告大片，原来这么简单#ai视频 #ai广告 #seedance2 #ai教程 #广告创意我教你 @顿号aigc 1天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,用AI做设计也太快了吧，好用到离谱😂 #设计工具 #AI设计 #设计教程 #海报设计 #AIGC,https://www.douyin.com/video/7650703428880484837,,蛋卷绘AI,2026-06-13,97,,,,97.0,48.5,教程,内容/创作,AIGC,设计/创作者,几小时上线,可复刻,中,,,content_marketing,内容和营销创作,课程/内容,AIGC,学习入门,设计/创作者,0.62,01:30 97 用AI做设计也太快了吧，好用到离谱😂 #设计工具 #AI设计 #设计教程 #海报设计 #AIGC @蛋卷绘AI 2天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,Vibe Coding大赏| 保姆级教程3步做出高级感PP 用AI做ppt太快太爽了，快去试一试#vibecoding大赏 #ai新星计划 #ai入门 #aippt #aippt @抖音科技 @国泰健康险 #国泰未来星儿科小课堂,https://www.douyin.com/video/7645292417641499939,,Miss发行人,2026-06-01,1921,,,,1921.0,137.21,教程,设计系统/视觉、运营工具,,,平台大赛,可复刻,中,,平台活动内容,learning_tutorial,教程/课程/方法论,课程/内容,,学习入门,,0.95,合集 08:52 1921 Vibe Coding大赏| 保姆级教程3步做出高级感PP 用AI做ppt太快太爽了，快去试一试#vibecoding大赏 #ai新星计划 #ai入门 #aippt #aippt @抖音科技 @国泰健康险 #国泰未来星儿科小课堂 @Miss发行人 2周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,终于把《AI漫剧制作短片》教程一次性讲清楚了，AI漫剧短片视频入门学习，0基础新手入门学习AI视频生成，剧本/分镜/剪辑/学习等等#ai漫剧 #漫剧 #ai视频 #AI短剧 #短剧,https://www.douyin.com/video/7650096851546344758,,AIGC木林森,2026-06-12,1465,,,,1465.0,488.33,教程,内容/创作、求职/学习工具,AIGC,设计/创作者,学习入门,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容,AIGC,学习入门,设计/创作者,0.95,37:43 1465 终于把《AI漫剧制作短片》教程一次性讲清楚了，AI漫剧短片视频入门学习，0基础新手入门学习AI视频生成，剧本/分镜/剪辑/学习等等#ai漫剧 #漫剧 #ai视频 #AI短剧 #短剧 @AIGC木林森 3天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,不会写代码？我用 AI 做了一个完整商城！ 绝对零代码开发，这玩意适合我们懒人、闲人、新手以及有想法的人... #AI编程 #AI开发 #零基础学编程 #AI工具 #商城开发,https://www.douyin.com/video/7644600778891545896,,懒人二狗AI开发,2026-06-01,14,,,,14.0,1.0,真案例,,,开发者、零基础用户,不会代码、完整流程,,弱,,,dev_productivity,开发提效/编程技巧,,,学习入门,开发者、零基础用户,0.65,01:13 14 不会写代码？我用 AI 做了一个完整商城！ 绝对零代码开发，这玩意适合我们懒人、闲人、新手以及有想法的人... #AI编程 #AI开发 #零基础学编程 #AI工具 #商城开发 @懒人二狗AI开发 2周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,零成本1小时开发上架小程序 #VibeCoding #vibecoding大赏 #AI编程 零基础不用代码，豆包 + WorkBuddy + 微信开发者工具免费做小程序，实测产品已上线微信，附完整落地步骤，个人 / 副业做小程序变现参考两种玩法#青年创作者成长计划 #小程序开发,https://www.douyin.com/video/7648443735386148111,,AI吃土豆丝,2026-06-08,6,,,,6.0,0.86,真案例,小程序,豆包,开发者、创业者/独立开发者、零基础用户,变现、完整流程、免费工具、几小时上线、平台大赛,有结果、可复刻,强,变现、副业,平台活动内容,product_build,做产品/工具,小程序,豆包,赚钱/副业、学习入门,开发者、创业者/独立开发者、零基础用户,0.64,04:59 6 零成本1小时开发上架小程序 #VibeCoding #vibecoding大赏 #AI编程 零基础不用代码，豆包 + WorkBuddy + 微信开发者工具免费做小程序，实测产品已上线微信，附完整落地步骤，个人 / 副业做小程序变现参考两种玩法#青年创作者成长计划 #小程序开发 @AI吃土豆丝 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,用 Codex 只会写代码？ 很多人用 Codex 做产品，代码写完了，结果封面、演示视频、口播人像还得手动跑去别的平台找素材——太离谱了。 其实只要装这 3 个来自「模型调用技能库」的 Skill，Codex 就能把内容直接接进工作流👇 1️⃣ AI 生图（ai-image-generation）：文字需求 → 直接出封面主视觉、产品图、角色图、场景图，不用再写占位图 2️⃣ AI 视频（ai-video-generation）：脚本/画面需求 → 产品演示、开场镜头、转场、氛围画面，不用去素材库反复找 3️⃣ 数字人（ai-avatar-video）：自动生成口播视频，教程讲解、产品介绍一步搞定，告别录屏+配音+剪辑 先出图片资产，再出视频片段，最后用数字人把核心卖点讲出来——这不是炫技，是把内容生产变成项目的一部分。 Codex 真正变强，不是只会写代码，而是能把项目包装成别人愿意看的内容。 #AI编程 #AI生图 #AI视频 #数字人 #AI工作流,https://www.douyin.com/video/7642623111921175850,,老张与AI,2026-05-25,977,,,,977.0,46.52,真案例,内容/创作、自动化流程、设计系统/视觉、创意实验/好玩项目,Codex,设计/创作者、创业者/独立开发者、开发者、运营/营销,效率提升,可复刻、有结果,强,,,learning_tutorial,教程/课程/方法论,课程/内容、AI Agent/工作流,Codex,学习入门、工作提效,设计/创作者、创业者/独立开发者、开发者、运营/营销,0.62,01:44 977 用 Codex 只会写代码？ 很多人用 Codex 做产品，代码写完了，结果封面、演示视频、口播人像还得手动跑去别的平台找素材——太离谱了。 其实只要装这 3 个来自「模型调用技能库」的 Skill，Codex 就能把内容直接接进工作流👇 1️⃣ AI 生图（ai-image-generation）：文字需求 → 直接出封面主视觉、产品图、角色图、场景图，不用再写占位图 2️⃣ AI 视频（ai-video-generation）：脚本/画面需求 → 产品演示、开场镜头、转场、氛围画面，不用去素材库反复找 3️⃣ 数字人（ai-avatar-video）：自动生成口播视频，教程讲解、产品介绍一步搞定，告别录屏+配音+剪辑 先出图片资产，再出视频片段，最后用数字人把核心卖点讲出来——这不是炫,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,"0代码 | 不会编程 也能做交互式作品集网页 普通作品集太无聊？我用2小时，让AI帮我把它做成了一个可以玩的交互游戏！ 指挥小人在地图上行走，每一关都是我的一件作品——AIGC广告、品牌项目、明星MV，全部用游戏化的方式呈现出来。不只是看，而是真的可以""玩""。 艺术生不会编程，但可以学会""指挥""AI。 希望这个vibecoding小技巧能让更多人看见你的作品。 我是硅基也木水，深耕AI的广告导演。我们下期见 👋 #vibecoding #阶跃星辰 #作品集网页 #艺术生 #stepfun #vibecoding大赏",https://www.douyin.com/video/7649749997734464768,,硅基也木水,2026-06-11,64,,,,64.0,16.0,真案例,网站、创意实验/好玩项目、游戏/互动,AIGC,开发者,几小时上线、不会代码、平台大赛,有结果,强,,疑似商业推广、平台活动内容,creative_game_visual,创意可视化/小游戏,可视化、小游戏/互动、网站,AIGC,表达创意、快速原型、获客/增长,开发者,0.62,"合集 01:43 64 0代码 | 不会编程 也能做交互式作品集网页 普通作品集太无聊？我用2小时，让AI帮我把它做成了一个可以玩的交互游戏！ 指挥小人在地图上行走，每一关都是我的一件作品——AIGC广告、品牌项目、明星MV，全部用游戏化的方式呈现出来。不只是看，而是真的可以""玩""。 艺术生不会编程，但可以学会""指挥""AI。 希望这个vibecoding小技巧能让更多人看见你的作品。 我是硅基也木水，深耕AI的广告导演。我们下期见 👋 #vibecoding #阶跃星辰 #作品集网页 #艺术生 #stepfun #vibecoding大赏 @硅基也木水 4天前",csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,一人十亿美金独角兽之Launch Fast #一人公司 #创作者中心 #创作灵感 AI电商决策引擎，3个月➡️月入3万，不懂代码懂卖家，5大垂直创业打法！ 一个不懂技术的亚马逊卖家，用Cursor加Claude，48小时搭出MVP，产品上线三个多月，月收入稳定3万美金。他做的Launch Fast，是专为亚马逊卖家打造的“AI决策引擎”——输入“瑜伽裤”，系统自动返回市场份额、利润估算、供应商对比，生成完整Launch Plan。他把几天的工作压缩到几十分钟。成功关键：扎根自己最懂的老本行，不做热门赛道；分销先于产品，提前锁定流量伙伴；用AI替代开发团队；让MCP真正执行任务而非聊天；48小时强制交付，不完美主义。AI时代，不懂代码不是障碍，不懂用户才是。 #AI创业 #卖家,https://www.douyin.com/video/7650042968242519205,,快乘东风,2026-06-12,296,,,,296.0,98.67,真案例,SaaS MVP,Claude、Cursor,创业者/独立开发者、开发者,几小时上线、完整流程、变现,有结果、只有噱头,强,月入、用户,信息密度低,monetization_side_project,副业变现/独立项目,AI Agent/工作流,Claude、Cursor,快速原型、获客/增长、赚钱/副业,创业者/独立开发者、开发者,0.7,合集 03:56 296 一人十亿美金独角兽之Launch Fast #一人公司 #创作者中心 #创作灵感 AI电商决策引擎，3个月➡️月入3万，不懂代码懂卖家，5大垂直创业打法！ 一个不懂技术的亚马逊卖家，用Cursor加Claude，48小时搭出MVP，产品上线三个多月，月收入稳定3万美金。他做的Launch Fast，是专为亚马逊卖家打造的“AI决策引擎”——输入“瑜伽裤”，系统自动返回市场份额、利润估算、供应商对比，生成完整Launch Plan。他把几天的工作压缩到几十分钟。成功关键：扎根自己最懂的老本行，不做热门赛道；分销先于产品，提前锁定流量伙伴；用AI替代开发团队；让MCP真正执行任务而非聊天；48小时强制交付，不完美主义。AI时代，不懂代码不是障碍，不懂用户才是。 #AI创业 #卖家 @快乘东,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,不用程序员，也能做专业3D项目展示 #AI工具 #AI工具测评 #3D设计 #数据大屏 #产品可视化,https://www.douyin.com/video/7647893820427849002,,小D同学,2026-06-08,601,,,,601.0,85.86,工具测评,3D建模/渲染、设计系统/视觉,,设计/创作者、创业者/独立开发者、开发者,表达创意,有结果,弱,,,creative_game_visual,创意可视化/小游戏,3D建模/渲染、可视化,,表达创意,设计/创作者、创业者/独立开发者、开发者,0.7,合集 00:33 601 不用程序员，也能做专业3D项目展示 #AI工具 #AI工具测评 #3D设计 #数据大屏 #产品可视化 @小D同学 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,如何用豆包写代码 用豆包写代码，小白也能编程。#电脑实用技巧 #创作者中心 #创作灵感 #豆包 #编程操作 @抖音小助手 @DOU+小助手,https://www.douyin.com/video/7650403261366909093,,科技工具研究猿,2026-06-12,19,,,,19.0,6.33,教程,运营工具,豆包,开发者、零基础用户,不会代码,,中,,,dev_productivity,开发提效/编程技巧,,豆包,,开发者、零基础用户,0.7,合集 04:29 19 如何用豆包写代码 用豆包写代码，小白也能编程。#电脑实用技巧 #创作者中心 #创作灵感 #豆包 #编程操作 @抖音小助手 @DOU+小助手 @科技工具研究猿 3天前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
douyin,VibeCoding 大赏｜纯小白从0到1做Skill教程 大家对于未知的事物，天然都会感到一些恐惧和焦虑。我觉得最快的方式就是不要多想，直接去做。 Skill 真的很简单，实际上它的难点在于后期的修改（写 Skill 和改 Skill 的精力分配可能是 2:8 的关系），因为 Skill 做出来之后，在使用的过程中是需要不断打磨的。 今天这期视频，我从小白的视角给大家讲了两个做 Skill 的方法： 在有参考案例的情况下，快速做出属于自己的 Skill 在没有参考案例的情况下，如何把自己的对话变成一个 Skill 并发布出去 最后最后：非常感谢秋芝老师的封面🤣！ #ai新星计划 #vibecoding大赏 #skill #教程 #ai教程 @抖音科技,https://www.douyin.com/video/7648686732992417076,,阿囤囤,2026-06-08,2059,,,,2059.0,294.14,教程,内容/创作、运营工具,,设计/创作者、零基础用户,平台大赛、不会代码、完整流程,可复刻,中,,平台活动内容,learning_tutorial,教程/课程/方法论,课程/内容,,快速原型、学习入门,设计/创作者、零基础用户,0.95,06:08 2059 VibeCoding 大赏｜纯小白从0到1做Skill教程 大家对于未知的事物，天然都会感到一些恐惧和焦虑。我觉得最快的方式就是不要多想，直接去做。 Skill 真的很简单，实际上它的难点在于后期的修改（写 Skill 和改 Skill 的精力分配可能是 2:8 的关系），因为 Skill 做出来之后，在使用的过程中是需要不断打磨的。 今天这期视频，我从小白的视角给大家讲了两个做 Skill 的方法： 在有参考案例的情况下，快速做出属于自己的 Skill 在没有参考案例的情况下，如何把自己的对话变成一个 Skill 并发布出去 最后最后：非常感谢秋芝老师的封面🤣！ #ai新星计划 #vibecoding大赏 #skill #教程 #ai教程 @抖音科技 @阿囤囤 1周前,csv:data\imports\douyin_vibecoding_2026-05-16_2026-06-15.csv
